nom_fichier;version;type_entite;paragraphe;texte_gold;ref_gold;texte_systeme;ref_systeme;score_similarite_pct;statut;TP;FP;FN;contexte
Zuccari_Lettera.xml;Vspacy;persName;;;;Penna;;;Faux positif;0;1;0;…'amor divino apprenderai le leggi. QUESTA carne è la carta, [Penna] il ferro, scrittor fu l'empietade Di questa gran Pietade, E…
Zuccari_Lettera.xml;Vspacy;persName;;;;hor;;;Faux positif;0;1;0;"… piaga amorosa, E' una vermiglia Rosa, L'humor è il sangue; [hor] tu sia l'Ape, e liba, Ch'un soave d'amor favo n'havrai, Con…"
Zuccari_Lettera.xml;Vspacy;persName;;;;Vedesti ignuda;;;Faux positif;0;1;0;…A, MADRIGALE DEL SIG. FERRARI L'ETEREO. DIMMI ZUCCARO, dove [Vedesti ignuda] l'alma Dea d'Amore? Forse quando ella nacque? Forse quando …
Zuccari_Lettera.xml;Vspacy;persName;;;;Forse;;;Faux positif;0;1;0;…REO. DIMMI ZUCCARO, dove Vedesti ignuda l'alma Dea d'Amore? [Forse] quando ella nacque? Forse quando ne l'acque Scese a lavarsi…
Zuccari_Lettera.xml;Vspacy;persName;;;;Forse;;;Faux positif;0;1;0;…REO. DIMMI ZUCCARO, dove Vedesti ignuda l'alma Dea d'Amore? [Forse] quando ella nacque? Forse quando ne l'acque Scese a lavarsi…
Zuccari_Lettera.xml;Vspacy;persName;;;;Che Vener;;;Faux positif;0;1;0;"…esti, O che al Ciel ascendesti; Poiche l'hai così espressa, [Che Vener] la credea Venere stessa. PER UN' IMAGINE DI GIUNONE MOSTRAT…"
Zuccari_Lettera.xml;Vspacy;persName;;;;Giunone;;;Faux positif;0;1;0;…essa, Che Vener la credea Venere stessa. PER UN' IMAGINE DI [GIUNONE] MOSTRATA Da Giove in una nube ad ISSIONE, DIPINTA DALL'ISTE…
Zuccari_Lettera.xml;Vspacy;persName;;;;Issione;;;Faux positif;0;1;0;…PER UN' IMAGINE DI GIUNONE MOSTRATA Da Giove in una nube ad [ISSIONE], DIPINTA DALL'ISTESSO AL SERENISSISSIMO SIG. PRENCIPE DI MA…
Zuccari_Lettera.xml;Vspacy;persName;;;;ambidui;;;Faux positif;0;1;0;…e ingannò Issione, Et hora siamo nui Ingannati da l'ombra d'[ambidui], Poiche vive crediam quelle figure, Che son' ombre, e pittu…
Zuccari_Lettera.xml;Vspacy;persName;;;;Che Giove;;;Faux positif;0;1;0;…che di Giove è il ZUCCARO maggiore Né suoi finti sembianti, [Che Giove] un solo, et ei n'inganna tanti. LETTERA A PRENCIPI, ET SIGN…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P1;;;negozio di governo;;;Faux positif;0;1;0;…na l'intelletto ad ogni speculazione, o pratica, et ad ogni [negozio di governo] o publico, o privato: et chi ha dissegno ha intelletto chia…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P1;;;o privato;;;Faux positif;0;1;0;…azione, o pratica, et ad ogni negozio di governo o publico, [o privato]: et chi ha dissegno ha intelletto chiaro, et può risolvere …
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P1;;;può risolvere;;;Faux positif;0;1;0;…ico, o privato: et chi ha dissegno ha intelletto chiaro, et [può risolvere] con più prudenza, con più fermezza, et con più giudicio …
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P1;;;qualsivoglia negozio;;;Faux positif;0;1;0;… con più prudenza, con più fermezza, et con più giudicio [qualsivoglia negozio], o per la pace, o per la guerra. La Pittura figlia del Diss…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P2;;;fanciulli nobili;;;Faux positif;0;1;0;"…, et riputazione presso de' Greci, che la fecero imparare a [fanciulli nobili] nelle scuole, come cosa utile, e necessaria; et per publico…"
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P2;;;Pittura;;;Faux positif;0;1;0;…index. LETTERA A PRENCIPI, ET SIGNORI AMATORI DEL DISSEGNO, [PITTURA], SCULTURA, ET ARCHITETTURA: SCRITTA DA CAVAGLIER FEDERICO Z…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P2;;;Fabio;;;Faux positif;0;1;0;…se il cognome la nobilissima casa de Fabii, poiché il primo [Fabio] havendo dipinto le mura del tempio della Salute, giudicando…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P2;;;del tempio della Salute;;;Faux positif;0;1;0;…asa de Fabii, poiché il primo Fabio havendo dipinto le mura [del tempio della Salute], giudicando che potesse accrescere splendore, et ornamento …
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P2;;;lasciando memoria;;;Faux positif;0;1;0;…e potesse accrescere splendore, et ornamento alla sua fama, [lasciando memoria] d'esser stato Pittore, gli inscrisse il suo nome. Vi attese…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P2;;;Pittore;;;Faux positif;0;1;0;"…offerto: Né altronde tolta fu Pietà si bella; Ma il devoto [Pittore], Quì tal la pinse, qual l'havea nel core? QUÌ a la sinistra…"
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P2;;;gli inscrisse;;;Faux positif;0;1;0;…nto alla sua fama, lasciando memoria d'esser stato Pittore, [gli inscrisse] il suo nome. Vi attesero anche fra ' Romani Pacuvio Poeta, …
Zuccari_Lettera.xml;Vspacy;persName;;VENERE;#Venus;;;;Faux negatif;0;0;1;"…ri i dolori; Ma di vera Pittura ombre, e splendori. PER UNA [VENERE] IGNUDA FATTA DALL'ISTESSO SIG. CAVAGLIERE AL SERENISSIMO SI…"
Zuccari_Lettera.xml;Vspacy;persName;;CAVAGLIERE;#FedericoZuccaro;;;;Faux negatif;0;0;1;… e splendori. PER UNA VENERE IGNUDA FATTA DALL'ISTESSO SIG. [CAVAGLIERE] AL SERENISSIMO SIG. DUCA DI MANTOVA, MADRIGALE DEL SIG. FER…
Zuccari_Lettera.xml;Vspacy;persName;;DUCA DI MANTOVA;#VincentIdeMantoue;;;;Faux negatif;0;0;1;…NUDA FATTA DALL'ISTESSO SIG. CAVAGLIERE AL SERENISSIMO SIG. [DUCA DI MANTOVA], MADRIGALE DEL SIG. FERRARI L'ETEREO. DIMMI ZUCCARO, dove V…
Zuccari_Lettera.xml;Vspacy;persName;;SIG. FERRARI L'ETEREO;#CherubinoFerrari;;;;Faux negatif;0;0;1;…VAGLIERE AL SERENISSIMO SIG. DUCA DI MANTOVA, MADRIGALE DEL [SIG. FERRARI L'ETEREO]. DIMMI ZUCCARO, dove Vedesti ignuda l'alma Dea d'Amore? For…
Zuccari_Lettera.xml;Vspacy;persName;;ZUCCARO;#FedericoZuccaro;;;;Faux negatif;0;0;1;…A, SCULTURA, ET ARCHITETTURA: SCRITTA DA CAVAGLIER FEDERICO [ZUCCARO], NELL'ACADEMIA INSENSATADETTO IL SONNACCHIOSO. CON UN LAMEN…
Zuccari_Lettera.xml;Vspacy;persName;;Marte;#Mars;;;;Faux negatif;0;0;1;…r quando al Pastore Si mostrò in Ida, o mentre in braccio a [Marte] Fea di se stessa parte? O che alhor la vedesti, O che al Ci…
Zuccari_Lettera.xml;Vspacy;persName;;Venere;#Venus;;;;Faux negatif;0;0;1;"…ri i dolori; Ma di vera Pittura ombre, e splendori. PER UNA [VENERE] IGNUDA FATTA DALL'ISTESSO SIG. CAVAGLIERE AL SERENISSIMO SI…"
Zuccari_Lettera.xml;Vspacy;persName;;GIUNONE;#Junon;;;;Faux negatif;0;0;1;…essa, Che Vener la credea Venere stessa. PER UN' IMAGINE DI [GIUNONE] MOSTRATA Da Giove in una nube ad ISSIONE, DIPINTA DALL'ISTE…
Zuccari_Lettera.xml;Vspacy;persName;;SIG. PRENCIPE DI MANTOVA;#VincentIdeMantoue;;;;Faux negatif;0;0;1;…una nube ad ISSIONE, DIPINTA DALL'ISTESSO AL SERENISSISSIMO [SIG. PRENCIPE DI MANTOVA], MADRIGALE DEL SIG. FERRARI L'ETEREO. CON l'ombra di Giunon…
Zuccari_Lettera.xml;Vspacy;persName;;SIG. FERRARI L'ETEREO;#CherubinoFerrari;;;;Faux negatif;0;0;1;…VAGLIERE AL SERENISSIMO SIG. DUCA DI MANTOVA, MADRIGALE DEL [SIG. FERRARI L'ETEREO]. DIMMI ZUCCARO, dove Vedesti ignuda l'alma Dea d'Amore? For…
Zuccari_Lettera.xml;Vspacy;persName;;ZUCCARO;#FedericoZuccaro;;;;Faux negatif;0;0;1;…A, SCULTURA, ET ARCHITETTURA: SCRITTA DA CAVAGLIER FEDERICO [ZUCCARO], NELL'ACADEMIA INSENSATADETTO IL SONNACCHIOSO. CON UN LAMEN…
Zuccari_Lettera.xml;Vspacy;persName;L1;CAVAGLIER FEDERICO ZUCCARO;#FedericoZuccaro;;;;Faux negatif;0;0;1;…EL DISSEGNO, PITTURA, SCULTURA, ET ARCHITETTURA: SCRITTA DA [CAVAGLIER FEDERICO ZUCCARO], NELL'ACADEMIA INSENSATADETTO IL SONNACCHIOSO. CON UN LAMEN…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P2;primo Fabio;#GaioFabio;;;;Faux negatif;0;0;1;…a trasse il cognome la nobilissima casa de Fabii, poiché il [primo Fabio] havendo dipinto le mura del tempio della Salute, giudicando…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P2;Romani Pacuvio;#Pacuvius;Romani Pacuvio Poeta;;82;Erreur texte;1;0;0;"…Pittore, gli inscrisse il suo nome. Vi attesero anche fra ' [Romani Pacuvio] Poeta, e Pittor famoso; et Turpilio Cavaliero, che dipinse …"
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P2;;;Pittor famoso;;;Faux positif;0;1;0;"…l suo nome. Vi attesero anche fra ' Romani Pacuvio Poeta, e [Pittor famoso]; et Turpilio Cavaliero, che dipinse con la sinistra mano mi…"
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P2;;;ragione;;;Faux positif;0;1;0;"…o miracolosamente; oltre cento, e mille altri: et con molta [ragione], posciache la Pittura a in se stessa una cosa regia, et pie…"
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P2;;;Questa;;;Faux positif;0;1;0;…issima Academia degli Inquieti di Milano detto l'Etereo. IN [questa] nobil tela, L'estinto Figliuol suo, freddo qual ghiaccio, M…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P2;;;recrea;;;Faux positif;0;1;0;…tiglia l'intelletto con la sottigliezza delle cose dipinte, [recrea] la memoria con l'historie delle cose passate, pasce l'animo…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P2;;;gli idiotti;;;Faux positif;0;1;0;"…i giovani a fatti magnanimi, e generosi; serve per libro de [gli idiotti], è grata a Prencipi, et Signori, gioconda a studiosi, accet…"
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P2;;;Prencipi;;;Faux positif;0;1;0;Zuccari_Lettera.pdf TEKLIA Generated by Arkindex. LETTERA A [PRENCIPI], ET SIGNORI AMATORI DEL DISSEGNO, PITTURA, SCULTURA, ET ARC…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P2;;;accetta;;;Faux positif;0;1;0;…iotti, è grata a Prencipi, et Signori, gioconda a studiosi, [accetta] a letterati, et abbracciata da ogni sorte di virtuosi: et n…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P2;;;perche giova;;;Faux positif;0;1;0;…ch'ella non apporti a chi d'essa piglia diletto, e piacere, [perche giova] a saper giudicare l'eccellenza delle statue antiche, e mode…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P2;;;gli huomini;;;Faux positif;0;1;0;… de' volti, ma nella proporzione di tutto il resto, così de [gli huomini], come de gli animali. Questa dipinge il riso, e la gioia, i…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P2;;;Questa;;;Faux positif;0;1;0;…issima Academia degli Inquieti di Milano detto l'Etereo. IN [questa] nobil tela, L'estinto Figliuol suo, freddo qual ghiaccio, M…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P2;Ferrari l'Etereo Academico;#CherubinoFerrari;;;;Faux negatif;0;0;1;…gli occhi, et l'eccellenza d'ogni bellezza: se bene il Sig. [Ferrari l'Etereo Academico], gentilissimo Poeta, disse in persona del Sig. Francesco Pu…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P2;;;Dama;;;Faux positif;0;1;0;…LENTE SIGNORE CAVAGLIER FEDERICO ZUCCARO ALLA SERENISSIMA MA[DAMA] LEONORA MEDICI GONZAGA DUCHESSA DI MANTOVA, ET DI MONFERRAT…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P2;;;haveva colori per rappresentarli;;;Faux positif;0;1;0;…a Maria Ardiccia bellissima, et graziosissima Dama, che non [haveva colori per rappresentarli] gli occhi: Non ha la Terra, o 'l Mar color si fini, Chi vuo…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P3;;;di quei dolci;;;Faux positif;0;1;0;…e. Il che disse però il Poeta solo per mostrar l'eccellenza [di quei dolci], et amorosi lumi. In somma la Pittura rappresenta ogni bell…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P3;;;amorosi lumi;;;Faux positif;0;1;0;…rò il Poeta solo per mostrar l'eccellenza di quei dolci, et [amorosi lumi]. In somma la Pittura rappresenta ogni bellezza, ed ogni bru…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P4;;;Cielo;;;Faux positif;0;1;0;… tempesta di mare, un lampeggiar dell'aria, un fulminar del [Cielo], un incendio d'una Città, una pugna d'un essercito, una ca…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P4;;;Scoltura;;;Faux positif;0;1;0;"…to sito in un'imagine, et aggiunge dove non può arriuare la [Scoltura]: dipinge il fuoco; i lumi, i raggi, i lampi, il tramontar d…"
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P4;Cherubino Ferrari;#CherubinoFerrari;Padre Cherubino Ferrari;;85;Erreur texte;1;0;0;"…CHESSA DI MANTOVA, ET DI MONFERRATO; Poesia del Molto R. P. [CHERUBINO FERRARI] da MILANO Carmelita Teologo Predicatore, et nell'Illustriss…"
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P4;;;Carmelita Theologo Predicatore;;;Faux positif;0;1;0;…ssa: onde discorrendo col Padre Cherubino Ferrari da Milano [Carmelita Theologo Predicatore], et Poeta (qual è al servigio di questa Altezza Serenissima…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P5;Bembo;#PietroBembo;;;;Faux negatif;0;0;1;…a, l'ha così graziosamente rappresentate ne' suoi versi. Il [Bembo] anch'egli favellando d'un'imagine, che li dipinse Giovan Be…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P5;;;Che;;;Faux positif;0;1;0;"…CO ZUCCARO ALLA SERENISSIMA MADAMA LEONORA MEDICI GONZAGA DU[CHE]SSA DI MANTOVA, ET DI MONFERRATO; Poesia del Molto R. P. CHE…"
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P5;;;più che';;;Faux positif;0;1;0;… seguenti versi: O imagine mia celeste, e pura, Che splendi [più che']l Sole a gli occhi miei, Et mi rassembri il volto di colei, …
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P5;;;Che;;;Faux positif;0;1;0;"…CO ZUCCARO ALLA SERENISSIMA MADAMA LEONORA MEDICI GONZAGA DU[CHE]SSA DI MANTOVA, ET DI MONFERRATO; Poesia del Molto R. P. CHE…"
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P6;;;Saggio Pittor;;;Faux positif;0;1;0;…cura. Il Tasso sopra il Pittor della Sig. Marfisa, scrisse: [Saggio Pittor] hai chiusa in breve spazio Beltà, che troppe eccede ogni mi…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P6;Sig. Marfisa;#MarfisaEste;;;;Faux negatif;0;0;1;…ho nel cor con maggior cura. Il Tasso sopra il Pittor della [Sig. Marfisa], scrisse: Saggio Pittor hai chiusa in breve spazio Beltà, c…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P7;Gherardo Borgogni;#GherardoBorgogni;;;;Faux negatif;0;0;1;…hiusa in breve spazio Beltà, che troppe eccede ogni misura. [Gherardo Borgogni] per il ritratto della Duchessa di Sora scrisse al Figini. Q…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P7;Duchessa di Sora;#CostanzaSforza;;;;Faux negatif;0;0;1;…eccede ogni misura. Gherardo Borgogni per il ritratto della [Duchessa di Sora] scrisse al Figini. Questa de l'alta Roma Sì gloriosa, e sì …
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P7;;;Roma;;;Faux positif;0;1;0;…, ch'egli fu in tanto pregio presso de gli antichi Greci, e [Roma]ni, che costumarono di farlo insegnare insieme con le letter…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P7;;;Ben;;;Faux positif;0;1;0;"…ai, Con cui l'alma si ciba; E se, pungendo, punto rimarrai, [Ben] scorgerai al fine Dolci di questa Rosa esser le spine. DEH …"
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P7;;;S. Sebastiano;;;Faux positif;0;1;0;… non andar tanto digredendo, il Marino sopra una pittura di [S. Sebastiano] di mano di Titiano, disse: Si viva è questa imago, Che se l…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P7;;;Che;;;Faux positif;0;1;0;"…CO ZUCCARO ALLA SERENISSIMA MADAMA LEONORA MEDICI GONZAGA DU[CHE]SSA DI MANTOVA, ET DI MONFERRATO; Poesia del Molto R. P. CHE…"
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P7;Marino;#GiambattistaMarino;;;;Faux negatif;0;0;1;…embiante. Et finalmente, per non andar tanto digredendo, il [Marino] sopra una pittura di S. Sebastiano di mano di Titiano, diss…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P7;Titiano;#Titien;;;;Faux negatif;0;0;1;…do, il Marino sopra una pittura di S. Sebastiano di mano di [Titiano], disse: Si viva è questa imago, Che se l'occhio non mente, …
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P8;;;Giulio;;;Faux positif;0;1;0;"…no gli Alessandri, i Cesari, i Mecenati; et doppo questi un [Giulio] secondo, un Leone decimo, un Paolo terzo, un Carlo quinto, …"
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P8;;;Leone;;;Faux positif;0;1;0;"…i Cesari, i Mecenati; et doppo questi un Giulio secondo, un [Leone] decimo, un Paolo terzo, un Carlo quinto, un Cosmo,e un Giul…"
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P8;;;Paolo;;;Faux positif;0;1;0;"…ati; et doppo questi un Giulio secondo, un Leone decimo, un [Paolo] terzo, un Carlo quinto, un Cosmo,e un Giuliano, i quali si …"
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P8;;;Carlo;;;Faux positif;0;1;0;…esti un Giulio secondo, un Leone decimo, un Paolo terzo, un [Carlo] quinto, un Cosmo,e un Giuliano, i quali si sono acquistati …
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P8;Alessandri;;;;;Faux negatif;0;0;1;"…ità̀ mirabilmente favorita; et principalmente vi furono gli [Alessandri], i Cesari, i Mecenati; et doppo questi un Giulio secondo, u…"
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P8;Cesari;;;;;Faux negatif;0;0;1;"…nte favorita; et principalmente vi furono gli Alessandri, i [Cesari], i Mecenati; et doppo questi un Giulio secondo, un Leone de…"
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P8;Mecenati;;;;;Faux negatif;0;0;1;"…ta; et principalmente vi furono gli Alessandri, i Cesari, i [Mecenati]; et doppo questi un Giulio secondo, un Leone decimo, un Pao…"
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P8;Giulio secondo;#JulesII;;;;Faux negatif;0;0;1;"…no gli Alessandri, i Cesari, i Mecenati; et doppo questi un [Giulio secondo], un Leone decimo, un Paolo terzo, un Carlo quinto, un Cosmo…"
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P8;Leone  decimo;#LeonX;;;;Faux negatif;0;0;1;Leone  decimo
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P8;Paolo terzo;#PaulIII;;;;Faux negatif;0;0;1;"…ati; et doppo questi un Giulio secondo, un Leone decimo, un [Paolo terzo], un Carlo quinto, un Cosmo,e un Giuliano, i quali si sono a…"
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P8;Carlo quinto;#CharlesV;;;;Faux negatif;0;0;1;…esti un Giulio secondo, un Leone decimo, un Paolo terzo, un [Carlo quinto], un Cosmo,e un Giuliano, i quali si sono acquistati nome di…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P8;Cosmo;#CosmeDeMedicis;;;;Faux negatif;0;0;1;…condo, un Leone decimo, un Paolo terzo, un Carlo quinto, un [Cosmo],e un Giuliano, i quali si sono acquistati nome di grande, d…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P9;;;egli vero;;;Faux positif;0;1;0;…golare, col favorire particolarmente questa virtù. Et non è [egli vero], che anco al giorno d'hoggi vi sono alcuni Prencipi, i qual…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P9;;;anco al giorno d'hoggi vi sono;;;Faux positif;0;1;0;…orire particolarmente questa virtù. Et non è egli vero, che [anco al giorno d'hoggi vi sono] alcuni Prencipi, i quali non solo si compiacciono, et si di…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P9;;;dilettano sopramodo delle;;;Faux positif;0;1;0;"…no alcuni Prencipi, i quali non solo si compiacciono, et si [dilettano sopramodo delle] Pitture fatte da altri; ma eglino stessi per diporto talhor…"
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P9;;;Pitture;;;Faux positif;0;1;0;…bidui, Poiche vive crediam quelle figure, Che son' ombre, e [pitture]: Si che di Giove è il ZUCCARO maggiore Né suoi finti sembia…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P11;;;cioè di;;;Faux positif;0;1;0;…e sodisfaccino ancora più a quell'effetto perche son fatte, [cioè di] conservar la memoria delle cose passate. Et fra gli altri g…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P12;;;Hercole;;;Faux positif;0;1;0;"…he siano et sono antichissimi, come lo dimostrò la statua d'[Hercole] sacrata da Evandro, posta già nel foro Boario in Roma; et q…"
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P12;;;posta già nel foro Boario in Roma;;;Faux positif;0;1;0;"…i, come lo dimostrò la statua d'Hercole sacrata da Evandro, [posta già nel foro Boario in Roma]; et quel Iano bifronte dicato da Numa Pompilio, descritto d…"
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P12;Evandro;#Evandre;;;;Faux negatif;0;0;1;"…tichissimi, come lo dimostrò la statua d'Hercole sacrata da [Evandro], posta già nel foro Boario in Roma; et quel Iano bifronte d…"
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P13;;;Aristotele nel primo;;;Faux positif;0;1;0;"…ogo l'Architettura, la qual è un'arte di ben' edificare; et [Aristotele nel primo] de' suoi morali pone questa differenza fra l'Architetto, et…"
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P13;;;Fabro;;;Faux positif;0;1;0;… suoi morali pone questa differenza fra l'Architetto, et il [Fabro]: che l'Architetto intende quelle cose che fà, ma il Fabro n…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P13;;;Fabro;;;Faux positif;0;1;0;… suoi morali pone questa differenza fra l'Architetto, et il [Fabro]: che l'Architetto intende quelle cose che fà, ma il Fabro n…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P12;Plinio;#Pline;;;;Faux negatif;0;0;1;…et quel Iano bifronte dicato da Numa Pompilio, descritto da [Plinio]. Segue nell'ultimo luogo l'Architettura, la qual è un'arte …
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P13;Aristotele;#Aristote;;;;Faux negatif;0;0;1;…inito stupore a risguardanti. Però il Prencipe de' filofofi [Aristotele], come necessaria a molte altre arti la suase alla gioventù:…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P14;;;Edificazione;;;Faux positif;0;1;0;…più tosto nella speculazione, che nel ministerio. Et questa [Edificazione], o sia per causa di difesa, come le torri, le muraglie, i b…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P14;;;i bastioni;;;Faux positif;0;1;0;"…er causa di difesa, come le torri, le muraglie, i baloardi, [i bastioni], i ripari, gli steccati, le fosse, et le porte; o sia per c…"
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P14;;;i ripari;;;Faux positif;0;1;0;"…difesa, come le torri, le muraglie, i baloardi, i bastioni, [i ripari], gli steccati, le fosse, et le porte; o sia per causa di re…"
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P14;;;gli steccati;;;Faux positif;0;1;0;"…me le torri, le muraglie, i baloardi, i bastioni, i ripari, [gli steccati], le fosse, et le porte; o sia per causa di religione, come …"
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P14;;;Chiese;;;Faux positif;0;1;0;"…, le fosse, et le porte; o sia per causa di religione, come [Chiese], Campanili, Capelle, Sacristie, e Altari; o sia per causa d…"
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P14;;;teatri;;;Faux positif;0;1;0;…, over commodità, come portici, fori, piazze, campi, bagni, [teatri], amfiteatri et simili, sempre è necessario il giudicio, et …
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P14;;;amfiteatri;;;Faux positif;0;1;0;…ommodità, come portici, fori, piazze, campi, bagni, teatri, [amfiteatri] et simili, sempre è necessario il giudicio, et il consiglio…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P14;;;del buon;;;Faux positif;0;1;0;…et simili, sempre è necessario il giudicio, et il consiglio [del buon]' Architetto. In somma il Dissegno Padre, et queste sue figl…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P15;;;Signori;;;Faux positif;0;1;0;…ra.pdf TEKLIA Generated by Arkindex. LETTERA A PRENCIPI, ET [SIGNORI] AMATORI DEL DISSEGNO, PITTURA, SCULTURA, ET ARCHITETTURA: S…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P15;;;più accorti;;;Faux positif;0;1;0;"…i; poiché l'Academie assottigliano gli ingegni, et li fanno [più accorti], e vivaci et come non una sol voce, ma molte unite insieme …"
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P15;;;Ape;;;Faux positif;0;1;0;…MARIA sostien' in braccio, E con la destra addita il fianco [ape]rto, Dicendo a l'alma di pietà rubella, Mira quanto ha soff…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P15;;;Ingegni;;;Faux positif;0;1;0;"… di queste professioni; poiché l'Academie assottigliano gli [ingegni], et li fanno più accorti, e vivaci et come non una sol voc…"
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P16;;;Fiorenza;;;Faux positif;0;1;0;…lcune Città principali come Roma, Milano, Venezia, Napoli, [Fiorenza], et Genova, (per non uscir d'Italia) instituire Academie pu…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P16;;;Genova;;;Faux positif;0;1;0;…principali come Roma, Milano, Venezia, Napoli, Fiorenza, et [Genova], (per non uscir d'Italia) instituire Academie publiche, et …
